path,file_id,sequence_id,participant_id,phrase
supplemental_landmarks/33432165.parquet,33432165,1541966257,109,what to do when the oil runs dry
supplemental_landmarks/33432165.parquet,33432165,1542131394,54,join us on the patio
supplemental_landmarks/33432165.parquet,33432165,1542132266,242,irregular verbs are the hardest to learn
supplemental_landmarks/33432165.parquet,33432165,1542181339,107,the most beautiful sunset
supplemental_landmarks/33432165.parquet,33432165,1542381978,240,he was wearing a sweatshirt
supplemental_landmarks/33432165.parquet,33432165,1542486450,95,do not feel too bad about it
supplemental_landmarks/33432165.parquet,33432165,1542591460,0,tell a lie and your nose will grow
supplemental_landmarks/33432165.parquet,33432165,1542601126,135,santa claus got stuck
supplemental_landmarks/33432165.parquet,33432165,1542744543,112,never too rich and never too thin
supplemental_landmarks/33432165.parquet,33432165,1542765690,47,we park in driveways
supplemental_landmarks/33432165.parquet,33432165,1542830489,53,canada has ten provinces
supplemental_landmarks/33432165.parquet,33432165,1542837684,213,we dine out on the weekends
supplemental_landmarks/33432165.parquet,33432165,1542860192,254,a glance in the right direction
supplemental_landmarks/33432165.parquet,33432165,1542888641,181,the music is better than it sounds
supplemental_landmarks/33432165.parquet,33432165,1542919820,250,get rid of that immediately
supplemental_landmarks/33432165.parquet,33432165,1542948706,33,fall is my favorite season
supplemental_landmarks/33432165.parquet,33432165,1543067491,245,stiff penalty for staying out late
supplemental_landmarks/33432165.parquet,33432165,1543109392,161,circumstances are unacceptable
supplemental_landmarks/33432165.parquet,33432165,1543117880,107,the library is closed today
supplemental_landmarks/33432165.parquet,33432165,1543288545,239,i like to play tennis
supplemental_landmarks/33432165.parquet,33432165,1543323397,227,toss the ball around
supplemental_landmarks/33432165.parquet,33432165,1543344711,207,dashing through the snow
supplemental_landmarks/33432165.parquet,33432165,1543358630,143,good at addition and subtraction
supplemental_landmarks/33432165.parquet,33432165,1543411226,27,the fourth edition was better
supplemental_landmarks/33432165.parquet,33432165,1543412706,27,a fox is a very smart animal
supplemental_landmarks/33432165.parquet,33432165,1543470105,240,i am wearing a tie and a jacket
supplemental_landmarks/33432165.parquet,33432165,1543486023,143,he underwent triple bypass surgery
supplemental_landmarks/33432165.parquet,33432165,1543507587,241,wear a crown with many jewels
supplemental_landmarks/33432165.parquet,33432165,1543517835,181,do not say anything
supplemental_landmarks/33432165.parquet,33432165,1543528391,166,he is still on our team
supplemental_landmarks/33432165.parquet,33432165,1543592994,112,stay away from strangers
supplemental_landmarks/33432165.parquet,33432165,1543631830,219,there will be some fog tonight
supplemental_landmarks/33432165.parquet,33432165,1543635869,53,listen to five hours of opera
supplemental_landmarks/33432165.parquet,33432165,1543663710,242,file all complaints in writing
supplemental_landmarks/33432165.parquet,33432165,1543727373,221,this leather jacket is too warm
supplemental_landmarks/33432165.parquet,33432165,1543770739,128,a big scratch on the tabletop
supplemental_landmarks/33432165.parquet,33432165,1543831284,181,elections bring out the best
supplemental_landmarks/33432165.parquet,33432165,1543839796,242,i want to hold your hand
supplemental_landmarks/33432165.parquet,33432165,1543847757,219,teaching services will help
supplemental_landmarks/33432165.parquet,33432165,1543859334,0,sit at the front of the bus
supplemental_landmarks/33432165.parquet,33432165,1543903409,181,prepare for the exam in advance
supplemental_landmarks/33432165.parquet,33432165,1543936898,251,your etiquette needs some work
supplemental_landmarks/33432165.parquet,33432165,1543967368,89,elephants are afraid of mice
supplemental_landmarks/33432165.parquet,33432165,1543996783,40,quick there is someone knocking
supplemental_landmarks/33432165.parquet,33432165,1544025149,117,lydia wants to go home
supplemental_landmarks/33432165.parquet,33432165,1544029610,239,every saturday he folds the laundry
supplemental_landmarks/33432165.parquet,33432165,1544042657,26,the assignment is due today
supplemental_landmarks/33432165.parquet,33432165,1544137165,54,goldilocks and the three bears
supplemental_landmarks/33432165.parquet,33432165,1544163216,246,the protesters blocked all traffic
supplemental_landmarks/33432165.parquet,33432165,1544171736,9,earth quakes are predictable
supplemental_landmarks/33432165.parquet,33432165,1544187228,73,your presentation was inspiring
supplemental_landmarks/33432165.parquet,33432165,1544216763,221,irregular verbs are the hardest to learn
supplemental_landmarks/33432165.parquet,33432165,1544234289,155,express delivery is very fast
supplemental_landmarks/33432165.parquet,33432165,1544239144,196,the price of gas is high
supplemental_landmarks/33432165.parquet,33432165,1544295199,240,soon we will return from the city
supplemental_landmarks/33432165.parquet,33432165,1544323218,227,i watched blazing saddles
supplemental_landmarks/33432165.parquet,33432165,1544391907,38,we are subjects and must obey
supplemental_landmarks/33432165.parquet,33432165,1544403456,26,you should visit to a doctor
supplemental_landmarks/33432165.parquet,33432165,1544431053,250,space is a high priority
supplemental_landmarks/33432165.parquet,33432165,1544452294,223,a picture is worth many words
supplemental_landmarks/33432165.parquet,33432165,1544491476,117,public transit is much faster
supplemental_landmarks/33432165.parquet,33432165,1544535264,20,where did you get that tie
supplemental_landmarks/33432165.parquet,33432165,1544626343,196,the high waves will swamp us
supplemental_landmarks/33432165.parquet,33432165,1544674917,31,that agreement is rife with problems
supplemental_landmarks/33432165.parquet,33432165,1544680084,175,are you talking to me
supplemental_landmarks/33432165.parquet,33432165,1544682338,207,luckily my wallet was found
supplemental_landmarks/33432165.parquet,33432165,1544702461,99,he watched in astonishment
supplemental_landmarks/33432165.parquet,33432165,1544717883,242,make my day you sucker
supplemental_landmarks/33432165.parquet,33432165,1544801850,107,exercise is good for the mind
supplemental_landmarks/33432165.parquet,33432165,1544808423,128,we have enough witnesses
supplemental_landmarks/33432165.parquet,33432165,1544814193,33,the dog will bite you
supplemental_landmarks/33432165.parquet,33432165,1544903828,20,a steep learning curve in riding a unicycle
supplemental_landmarks/33432165.parquet,33432165,1544925116,112,the proprietor was unavailable
supplemental_landmarks/33432165.parquet,33432165,1544930057,121,rapidly running short on words
supplemental_landmarks/33432165.parquet,33432165,1544986587,161,if at first you do not succeed
supplemental_landmarks/33432165.parquet,33432165,1545008456,253,fine but only in moderation
supplemental_landmarks/33432165.parquet,33432165,1545043449,188,handicapped persons need consideration
supplemental_landmarks/33432165.parquet,33432165,1545255411,219,my car always breaks in the winter
supplemental_landmarks/33432165.parquet,33432165,1545327831,242,hair gel is very greasy
supplemental_landmarks/33432165.parquet,33432165,1545340370,40,the chancellor was very boring
supplemental_landmarks/33432165.parquet,33432165,1545346354,213,you have my sympathy
supplemental_landmarks/33432165.parquet,33432165,1545363158,223,did you have a good time
supplemental_landmarks/33432165.parquet,33432165,1545377538,195,we dine out on the weekends
supplemental_landmarks/33432165.parquet,33432165,1545411114,111,i am wearing a tie and a jacket
supplemental_landmarks/33432165.parquet,33432165,1545549525,195,frequently asked questions
supplemental_landmarks/33432165.parquet,33432165,1545597812,89,head shoulders knees and toes
supplemental_landmarks/33432165.parquet,33432165,1545712845,47,these cookies are so amazing
supplemental_landmarks/33432165.parquet,33432165,1545718322,141,i took the rover from the shop
supplemental_landmarks/33432165.parquet,33432165,1545789697,112,he is still on our team
supplemental_landmarks/33432165.parquet,33432165,1545802850,15,come and see our new car
supplemental_landmarks/33432165.parquet,33432165,1545865149,47,tell a lie and your nose will grow
supplemental_landmarks/33432165.parquet,33432165,1545882157,15,santa claus got stuck
supplemental_landmarks/33432165.parquet,33432165,1545918787,135,do you like to shop on sunday
supplemental_landmarks/33432165.parquet,33432165,1545934353,73,rejection letters are discouraging
supplemental_landmarks/33432165.parquet,33432165,1545935687,33,players must know all the rules
supplemental_landmarks/33432165.parquet,33432165,1545973137,109,do you prefer a window seat
supplemental_landmarks/33432165.parquet,33432165,1545977138,31,batman wears a cape
supplemental_landmarks/33432165.parquet,33432165,1545979303,246,an airport is a very busy place
supplemental_landmarks/33432165.parquet,33432165,1546028089,6,the cotton is high
supplemental_landmarks/33432165.parquet,33432165,1546166619,38,he is still on our team
supplemental_landmarks/33432165.parquet,33432165,1546195035,27,players must know all the rules
supplemental_landmarks/33432165.parquet,33432165,1546208752,251,there are winners and losers
supplemental_landmarks/33432165.parquet,33432165,1546215979,240,irregular verbs are the hardest to learn
supplemental_landmarks/33432165.parquet,33432165,1546232009,128,he is still on our team
supplemental_landmarks/33432165.parquet,33432165,1546313931,20,i hate baking pies
supplemental_landmarks/33432165.parquet,33432165,1546315465,40,the ventilation system is broken
supplemental_landmarks/33432165.parquet,33432165,1546342493,219,the location of the crime
supplemental_landmarks/33432165.parquet,33432165,1546507449,219,want to join us for lunch
supplemental_landmarks/33432165.parquet,33432165,1546508857,93,beautiful paintings in the gallery
supplemental_landmarks/33432165.parquet,33432165,1546509732,109,a fox is a very smart animal
supplemental_landmarks/33432165.parquet,33432165,1546613175,181,where can my little dog be
supplemental_landmarks/33432165.parquet,33432165,1546618201,141,most judges are very honest
supplemental_landmarks/33432165.parquet,33432165,1546662913,47,coming up with killer sound bites
supplemental_landmarks/33432165.parquet,33432165,1546665506,89,rejection letters are discouraging
supplemental_landmarks/33432165.parquet,33432165,1546765800,109,a good response to the question
supplemental_landmarks/33432165.parquet,33432165,1546802517,13,very reluctant to enter
supplemental_landmarks/33432165.parquet,33432165,1546806047,111,would you like to come to my house
supplemental_landmarks/33432165.parquet,33432165,1546838474,254,february has an extra day
supplemental_landmarks/33432165.parquet,33432165,1546950935,117,get aboard the ship is leaving
supplemental_landmarks/33432165.parquet,33432165,1546970345,99,see you later alligator
supplemental_landmarks/33432165.parquet,33432165,1546989878,31,completely sold out of that
supplemental_landmarks/33432165.parquet,33432165,1547067857,141,the accident scene is a shrine for fans
supplemental_landmarks/33432165.parquet,33432165,1547162819,246,it should be sunny tomorrow
supplemental_landmarks/33432165.parquet,33432165,1547190188,242,gun powder must be handled with care
supplemental_landmarks/33432165.parquet,33432165,1547242026,213,for murder you get a long prison sentence
supplemental_landmarks/33432165.parquet,33432165,1547271841,158,i listen to the tape everyday
supplemental_landmarks/33432165.parquet,33432165,1547274166,99,the ventilation system is broken
supplemental_landmarks/33432165.parquet,33432165,1547309302,240,give me one spoonful of coffee
supplemental_landmarks/33432165.parquet,33432165,1547356749,223,we must redouble our efforts
supplemental_landmarks/33432165.parquet,33432165,1547377522,0,sharp cheese keeps the mind sharp
supplemental_landmarks/33432165.parquet,33432165,1547407845,195,are you talking to me
supplemental_landmarks/33432165.parquet,33432165,1547462170,6,the dog buried the bone
supplemental_landmarks/33432165.parquet,33432165,1547464268,148,the collapse of the roman empire
supplemental_landmarks/33432165.parquet,33432165,1547473178,166,rain rain go away
supplemental_landmarks/33432165.parquet,33432165,1547520666,54,stiff penalty for staying out late
supplemental_landmarks/33432165.parquet,33432165,1547653075,26,neither a borrower nor a lender be
supplemental_landmarks/33432165.parquet,33432165,1547689821,111,i am allergic to bees and peanuts
supplemental_landmarks/33432165.parquet,33432165,1547692256,136,prescription drugs require a note
supplemental_landmarks/33432165.parquet,33432165,1547695414,121,he played a pimp in that movie
supplemental_landmarks/33432165.parquet,33432165,1547708060,213,the gun discharged by accident
supplemental_landmarks/33432165.parquet,33432165,1547728071,242,a good joke deserves a good laugh
supplemental_landmarks/33432165.parquet,33432165,1547748089,40,victims deserve more redress
supplemental_landmarks/33432165.parquet,33432165,1547763275,20,you are not a jedi yet
supplemental_landmarks/33432165.parquet,33432165,1547831923,221,we accept personal checks
supplemental_landmarks/33432165.parquet,33432165,1547858832,111,dolphins leap high out of the water
supplemental_landmarks/33432165.parquet,33432165,1547887455,33,i do not fully agree with you
supplemental_landmarks/33432165.parquet,33432165,1547898870,121,a thoroughly disgusting thing to say
supplemental_landmarks/33432165.parquet,33432165,1547973662,253,he cooled off after she left
supplemental_landmarks/33432165.parquet,33432165,1548059527,157,do not walk too quickly
supplemental_landmarks/33432165.parquet,33432165,1548076937,13,get aboard the ship is leaving
supplemental_landmarks/33432165.parquet,33432165,1548141778,22,these cookies are so amazing
supplemental_landmarks/33432165.parquet,33432165,1548193725,158,i spilled coffee on the carpet
supplemental_landmarks/33432165.parquet,33432165,1548224643,221,i skimmed through your proposal
supplemental_landmarks/33432165.parquet,33432165,1548257372,161,what a lovely red jacket
supplemental_landmarks/33432165.parquet,33432165,1548432718,227,your presentation was inspiring
supplemental_landmarks/33432165.parquet,33432165,1548455811,246,my bike has a flat tire
supplemental_landmarks/33432165.parquet,33432165,1548513909,2,the fire blazed all weekend
supplemental_landmarks/33432165.parquet,33432165,1548526987,109,great disturbance in the force
supplemental_landmarks/33432165.parquet,33432165,1548571749,122,video camera with a zoom lens
supplemental_landmarks/33432165.parquet,33432165,1548604500,31,make up a few more phrases
supplemental_landmarks/33432165.parquet,33432165,1548625354,242,bank transaction was not registered
supplemental_landmarks/33432165.parquet,33432165,1548628394,219,do you like to go camping
supplemental_landmarks/33432165.parquet,33432165,1548731451,196,gas bills are sent monthly
supplemental_landmarks/33432165.parquet,33432165,1548756981,196,the bus was very crowded
supplemental_landmarks/33432165.parquet,33432165,1548824050,38,the most beautiful sunset
supplemental_landmarks/33432165.parquet,33432165,1548927298,53,the dow jones index has risen
supplemental_landmarks/33432165.parquet,33432165,1548932454,188,six daughters and seven sons
supplemental_landmarks/33432165.parquet,33432165,1548940733,207,the aspirations of a nation
supplemental_landmarks/33432165.parquet,33432165,1548954084,89,victims deserve more redress
supplemental_landmarks/33432165.parquet,33432165,1548964255,89,spill coffee on the carpet
supplemental_landmarks/33432165.parquet,33432165,1549055863,227,shall we play a round of cards
supplemental_landmarks/33432165.parquet,33432165,1549141553,54,limited warranty of two years
supplemental_landmarks/33432165.parquet,33432165,1549142843,246,jumping right out of the water
supplemental_landmarks/33432165.parquet,33432165,1549241937,240,do not lie in court or else
supplemental_landmarks/33432165.parquet,33432165,1549271050,166,sprawling subdivisions are bad
supplemental_landmarks/33432165.parquet,33432165,1549397918,31,this watch is too expensive
supplemental_landmarks/33432165.parquet,33432165,1549400772,2,what you see is what you get
supplemental_landmarks/33432165.parquet,33432165,1549446425,20,make my day you sucker
supplemental_landmarks/33432165.parquet,33432165,1549525574,223,the cat has a pleasant temperament
supplemental_landmarks/33432165.parquet,33432165,1549532134,219,valid until the end of the year
supplemental_landmarks/33432165.parquet,33432165,1549608668,175,you are a wonderful example
supplemental_landmarks/33432165.parquet,33432165,1549631128,246,call for more details
supplemental_landmarks/33432165.parquet,33432165,1549789017,54,buckle up for safety
supplemental_landmarks/33432165.parquet,33432165,1549838285,161,players must know all the rules
supplemental_landmarks/33432165.parquet,33432165,1549876348,254,salesmen must make their monthly quota
supplemental_landmarks/33432165.parquet,33432165,1549879062,27,superman never wore a mask
supplemental_landmarks/33432165.parquet,33432165,1549893672,128,fish are jumping
supplemental_landmarks/33432165.parquet,33432165,1549910708,15,good at addition and subtraction
supplemental_landmarks/33432165.parquet,33432165,1550003683,26,the laser printer is jammed
supplemental_landmarks/33432165.parquet,33432165,1550010655,111,for your information only
supplemental_landmarks/33432165.parquet,33432165,1550025985,0,the punishment should fit the crime
supplemental_landmarks/33432165.parquet,33432165,1550088690,53,a subject one can really enjoy
supplemental_landmarks/33432165.parquet,33432165,1550144888,33,can i skate with sister today
supplemental_landmarks/33432165.parquet,33432165,1550187841,188,he watched in astonishment
supplemental_landmarks/33432165.parquet,33432165,1550253688,188,the hopes of a new organization
supplemental_landmarks/33432165.parquet,33432165,1550278243,148,olympic athletes use drugs
supplemental_landmarks/33432165.parquet,33432165,1550307106,109,sit at the front of the bus
supplemental_landmarks/33432165.parquet,33432165,1550327822,54,soon we will return from the city
supplemental_landmarks/33432165.parquet,33432165,1550441591,22,do not drink the water
supplemental_landmarks/33432165.parquet,33432165,1550482398,246,my dog sheds his hair
supplemental_landmarks/33432165.parquet,33432165,1550504032,95,one never takes too many precautions
supplemental_landmarks/33432165.parquet,33432165,1550555961,89,do not lie in court or else
supplemental_landmarks/33432165.parquet,33432165,1550587180,245,the protesters blocked all traffic
supplemental_landmarks/33432165.parquet,33432165,1550587878,117,universities are too expensive
